analytical,estimate [X],estimate [Y],estimate [Z],P [X],P [Y],P [Z],Cd [X],Cd [Y],Cd [Z],avg_steps,rand_count,
-0.26514261960983276,-0.22400707006454468,-0.22400707006454468,-0.22400707006454468,1.1986057758331299,-0.22120919823646545,-0.8056051731109619,0.5,0.707413911819458,0.2925860583782196,141.041015625,4909460,
0.0,0.007434260565787554,0.007434260565787554,0.007434260565787554,1.007444143295288,0.0,-0.12224811315536499,0.5,0.49311643838882446,0.5068835616111755,109.8486328125,3823466,
0.0,-0.05341021716594696,-0.05341021716594696,-0.05341021716594696,0.9027535319328308,0.0,-0.9960069060325623,0.5,0.5494539141654968,0.4505460858345032,131.03515625,4561096,
0.19134171307086945,0.12799108028411865,0.12799108028411865,0.12799108028411865,0.19509032368659973,0.9807852506637573,0.0,0.5,0.38148975372314453,0.6185102462768555,69.2216796875,2408998,
0.2015865445137024,0.1382613480091095,0.1382613480091095,0.1382613480091095,0.20695960521697998,0.9740381240844727,-0.11843368411064148,0.5,0.3719801902770996,0.6280198097229004,77.0068359375,2680046,
0.4619397521018982,0.4320739805698395,0.4320739805698395,0.4320739805698395,-0.8314695954322815,-0.5555702447891235,0.0,0.5,0.09993147850036621,0.9000685214996338,59.341796875,2065020,
-0.3465471565723419,-0.2764333486557007,-0.2764333486557007,-0.2764333486557007,0.5402015447616577,-0.6415145397186279,0.7657226324081421,0.5,0.755956768989563,0.24404320120811462,99.4384765625,3461026,
-0.032663192600011826,-0.05001051351428032,-0.05001051351428032,-0.05001051351428032,0.15912455320358276,-0.20526808500289917,-0.8265620470046997,0.5,0.5463060140609741,0.4536939859390259,81.8037109375,2847054,
-0.47974732518196106,-0.3430849611759186,-0.3430849611759186,-0.3430849611759186,0.5916112065315247,-0.810916543006897,0.34633898735046387,0.5,0.8176712393760681,0.1823287457227707,88.18359375,3069176,
0.06129312142729759,0.05688447132706642,0.05688447132706642,0.05688447132706642,-0.06757162511348724,-0.9070837497711182,0.368548184633255,0.5,0.44732922315597534,0.5526707768440247,73.630859375,2562508,
-0.18736734986305237,-0.11429375410079956,-0.11429375410079956,-0.11429375410079956,0.9874192476272583,-0.18975460529327393,0.1068711206316948,0.5,0.6058275699615479,0.39417245984077454,106.84765625,3718984,
0.0,-0.025859570130705833,-0.025859570130705833,-0.025859570130705833,0.2934804856777191,0.0,0.8783499598503113,0.5,0.523944079875946,0.47605592012405396,87.1953125,3034768,
0.3708835244178772,0.3316149115562439,0.3316149115562439,0.3316149115562439,-0.6236332058906555,-0.5947142243385315,0.33049750328063965,0.5,0.19294917583465576,0.8070508241653442,59.623046875,2074812,
-0.06129312142729759,-0.10269258916378021,-0.10269258916378021,-0.10269258916378021,-0.06757162511348724,0.9070837497711182,0.368548184633255,0.5,0.5950857400894165,0.4049142599105835,74.20703125,2582568,
0.5167487859725952,0.430140882730484,0.430140882730484,0.430140882730484,0.9294512867927551,0.5559718608856201,0.5678685307502747,0.5,0.10172140598297119,0.8982785940170288,116.796875,4065376,
